"date","hour","tempC","precip","solar","relhum","soil_moisture","soil_temp"
20221028,600,-2.7,0,0,92,0.234,8.8
20221028,700,-3.2,0,0,92,0.234,8.6
20221028,800,-1.7,0,74,92,0.234,8.4
20221028,900,3.6,0,220,91,0.234,8.3
20221028,1000,6.3,0,341,78,0.234,8.3
20221028,1100,7.8,0,373,57,0.233,8.4
20221028,1200,10.1,0,468,48,0.233,8.5
20221028,1300,12.4,0,542,38,0.232,8.7
20221028,1400,13.2,0,509,32,0.232,9
20221028,1500,12.4,0,285,33,0.232,9.2
20221028,1600,12.3,0,117,38,0.232,9.4
20221028,1700,8.2,0,16,48,0.232,9.5
20221028,1800,5.6,0,0,63,0.232,9.5
20221028,1900,4.1,0,0,73,0.232,9.5
20221028,2000,2.5,0,0,78,0.232,9.3
20221028,2100,1.6,0,0,80,0.232,9.2
20221028,2200,1.5,0,0,81,0.231,9.1
20221028,2300,0.4,0,0,82,0.231,8.9
20221029,0,-0.1,0,0,83,0.231,8.8
20221029,100,-0.7,0,0,85,0.231,8.7
20221029,200,-1,0,0,85,0.231,8.6
20221029,300,-1.5,0,0,86,0.231,8.3
20221029,400,-2.1,0,0,87,0.232,8.2
20221029,500,-2.3,0,0,87,0.231,8.2
20221029,600,-2.8,0,0,88,0.231,8
20221029,700,-2.7,0,0,88,0.231,7.9
20221029,800,-0.6,0,116,88,0.231,7.8
20221029,900,3.6,0,280,85,0.231,7.6
20221029,1000,9.3,0,424,72,0.231,7.6
20221029,1100,12.1,0,523,47,0.231,7.7
20221029,1200,14.1,0,571,36,0.23,7.9
20221029,1300,15.1,0,561,30,0.229,8.1
20221029,1400,15.5,0,476,27,0.229,8.4
20221029,1500,15.7,0,378,22,0.228,8.7
20221029,1600,14.7,0,219,24,0.228,8.9
20221029,1700,8,0,40,41,0.228,9.1
20221029,1800,4.8,0,0,61,0.228,9.1
20221029,1900,2.7,0,0,70,0.228,9
20221029,2000,1.3,0,0,76,0.229,8.8
20221029,2100,-0.1,0,0,80,0.229,8.7
20221029,2200,0.3,0,0,79,0.228,8.4
20221029,2300,-0.7,0,0,78,0.227,8.2
20221030,0,-1.4,0,0,81,0.227,8.1
20221030,100,-0.9,0,0,83,0.228,7.9
20221030,200,-1.1,0,0,84,0.228,7.8
20221030,300,-1,0,0,83,0.228,7.7
20221030,400,-1.8,0,0,83,0.227,7.5
20221030,500,-1.9,0,0,84,0.228,7.5
20221030,600,-3,0,0,86,0.228,7.4
20221030,700,-2.2,0,0,87,0.228,7.3
20221030,800,0.5,0,105,87,0.227,7.1
20221030,900,4.3,0,245,82,0.228,7.1
20221030,1000,9.2,0,392,67,0.227,7.1
20221030,1100,11.9,0,502,46,0.226,7.2
20221030,1200,14.7,0,574,33,0.226,7.4
20221030,1300,16.1,0,553,25,0.226,7.6
20221030,1400,17.2,0,508,21,0.226,8
20221030,1500,17,0,338,23,0.225,8.3
20221030,1600,16.1,0,202,22,0.225,8.5
20221030,1700,13.3,0,46,25,0.225,8.6
20221030,1800,9.6,0,0,35,0.225,8.7
20221030,1900,9.6,0,0,42,0.225,8.6
20221030,2000,6.4,0,0,49,0.225,8.5
20221030,2100,6.4,0,0,57,0.225,8.4
20221030,2200,8.6,0,0,62,0.225,8.3
20221030,2300,8.2,0,0,64,0.225,8.3
20221031,0,8.5,0,0,66,0.225,8.2
20221031,100,7.1,0,0,72,0.225,8.2
20221031,200,5.7,0,0,79,0.225,8.2
20221031,300,5,0,0,82,0.225,8.1
20221031,400,4.6,0,0,84,0.225,8.1
20221031,500,5,0,0,87,0.225,8.1
20221031,600,4,0,0,89,0.225,8.1
20221031,700,4.9,0,1,91,0.225,8
20221031,800,7.4,0,69,90,0.225,8
20221031,900,10.4,0,256,84,0.224,8
20221031,1000,11.8,0,257,73,0.224,8.1
20221031,1100,13.6,0,331,67,0.224,8.2
20221031,1200,13.7,0,283,64,0.223,8.4
20221031,1300,15.8,0,387,63,0.224,8.6
20221031,1400,15.1,0,234,61,0.224,8.9
20221031,1500,12.9,0.4,61,65,0.224,9
20221031,1600,12.5,0,36,83,0.224,9.2
20221031,1700,12.6,0,2,86,0.224,9.3
20221031,1800,12.9,0,0,85,0.223,9.4
20221031,1900,12.8,0,0,79,0.223,9.5
20221031,2000,13,0,0,77,0.223,9.5
20221031,2100,13.1,0,0,78,0.224,9.5
20221031,2200,13.1,0,0,80,0.224,9.5
20221031,2300,12.6,0,0,81,0.224,9.6
20221101,0,12.7,0,0,82,0.223,9.5
20221101,100,11.9,0,0,84,0.224,9.6
20221101,200,12.4,0,0,86,0.224,9.6
20221101,300,12.2,0,0,87,0.223,9.6
20221101,400,12.1,0,0,87,0.223,9.6
20221101,500,11.8,0,0,87,0.223,9.7
20221101,600,10.8,0,0,88,0.223,9.6
20221101,700,11.5,0,0,90,0.223,9.6
20221101,800,12.1,0,32,90,0.223,9.6
20221101,900,12.4,0,33,90,0.223,9.6
20221101,1000,13.9,0,102,88,0.223,9.7
20221101,1100,15,0,140,84,0.224,9.8
20221101,1200,15.2,0,85,81,0.223,10
20221101,1300,15.6,0,152,79,0.223,10.1
20221101,1400,16.6,0,217,75,0.223,10.3
20221101,1500,17.7,0,228,70,0.224,10.4
20221101,1600,15.2,0,27,71,0.224,10.5
20221101,1700,14.5,0.2,0,84,0.223,10.6
20221101,1800,14.4,0,0,87,0.224,10.7
20221101,1900,14,0.4,0,88,0.223,10.9
20221101,2000,13.6,0,0,89,0.223,10.8
20221101,2100,12.7,0,0,87,0.224,10.8
20221101,2200,11.8,0,0,87,0.224,10.8
20221101,2300,11.6,0,0,89,0.225,10.7
20221102,0,12,0,0,89,0.224,10.6
20221102,100,11.8,0,0,89,0.224,10.6
20221102,200,11.5,0,0,90,0.224,10.6
20221102,300,11.4,0,0,90,0.224,10.6
20221102,400,11,0,0,90,0.225,10.6
20221102,500,11.1,0,0,90,0.224,10.6
20221102,600,10.7,0,0,88,0.225,10.7
20221102,700,9.8,0,0,86,0.225,10.6
20221102,800,10.2,0,19,86,0.225,10.6
20221102,900,10.4,0,108,85,0.225,10.5
20221102,1000,12.2,0,357,81,0.225,10.5
20221102,1100,13.3,0,482,75,0.225,10.6
20221102,1200,14.7,0,521,68,0.225,10.7
20221102,1300,15.4,0,511,64,0.224,10.8
20221102,1400,16.9,0,448,55,0.223,11
20221102,1500,17,0,330,52,0.223,11.2
20221102,1600,15.9,0,178,52,0.223,11.3
20221102,1700,12.1,0,24,62,0.223,11.4
20221102,1800,9.2,0,0,75,0.223,11.3
20221102,1900,8.1,0,0,84,0.223,11.1
20221102,2000,6.1,0,0,88,0.223,11
20221102,2100,5.6,0,0,90,0.223,10.8
20221102,2200,3.6,0,0,92,0.222,10.6
20221102,2300,4.6,0,0,93,0.222,10.4
20221103,0,4.5,0,0,94,0.222,10.1
20221103,100,3.2,0,0,95,0.223,9.9
20221103,200,3.3,0,0,94,0.223,9.9
20221103,300,3.4,0,0,94,0.223,9.6
20221103,400,3.2,0,0,94,0.223,9.5
20221103,500,2.9,0,0,94,0.223,9.5
20221103,600,2.6,0,0,94,0.222,9.4
20221103,700,2.6,0,0,95,0.222,9.3
20221103,800,4.3,0,68,95,0.222,9.2
20221103,900,9.1,0,230,95,0.222,9.1
20221103,1000,14,0,376,86,0.222,9.2
20221103,1100,16.9,0,479,59,0.222,9.3
20221103,1200,17.1,0,525,49,0.222,9.5
20221103,1300,17.9,0,510,47,0.222,9.7
20221103,1400,18.8,0,444,42,0.221,10
20221103,1500,18.9,0,327,41,0.219,10.2
20221103,1600,17.9,0,180,37,0.22,10.4
20221103,1700,14.8,0,24,39,0.22,10.5
20221103,1800,12.5,0,0,48,0.22,10.5
20221103,1900,8.7,0,0,53,0.22,10.4
20221103,2000,9.5,0,0,56,0.22,10.4
20221103,2100,9.8,0,0,55,0.219,10.1
20221103,2200,8.1,0,0,61,0.219,10
20221103,2300,7.3,0,0,64,0.219,9.9
20221104,0,10.2,0,0,61,0.219,9.7
20221104,100,7.4,0,0,64,0.22,9.6
20221104,200,6.5,0,0,69,0.22,9.6
20221104,300,6.1,0,0,72,0.22,9.5
20221104,400,4,0,0,76,0.22,9.4
20221104,500,5.3,0,0,80,0.219,9.4
20221104,600,7.2,0,0,80,0.218,9.2
20221104,700,6.9,0,0,77,0.219,9.2
20221104,800,9.3,0,67,77,0.219,9.2
20221104,900,12.2,0,198,73,0.218,9.2
20221104,1000,15.3,0,364,65,0.218,9.2
20221104,1100,17.5,0,464,57,0.218,9.3
20221104,1200,19.2,0,513,51,0.218,9.5
20221104,1300,19.9,0,504,46,0.217,9.8
20221104,1400,20.1,0,435,43,0.217,10.1
20221104,1500,19.7,0,327,43,0.217,10.3
20221104,1600,18.4,0,171,49,0.216,10.5
20221104,1700,16.5,0,7,57,0.216,10.7
20221104,1800,14.4,0,0,64,0.216,10.7
20221104,1900,14.7,0,0,68,0.216,10.7
20221104,2000,13.8,0,0,70,0.216,10.7
20221104,2100,14.5,0,0,72,0.216,10.7
20221104,2200,14.7,0,0,72,0.216,10.7
20221104,2300,14.3,0,0,72,0.216,10.7
20221105,0,14.2,0,0,72,0.215,10.6
20221105,100,14.1,0,0,73,0.216,10.6
20221105,200,15,0,0,76,0.216,10.6
20221105,300,15.4,0,0,77,0.216,10.6
20221105,400,15.6,0,0,77,0.216,10.6
20221105,500,15.3,0,0,79,0.216,10.6
20221105,600,15.2,0,0,81,0.216,10.7
20221105,700,15,0,0,83,0.216,10.8
20221105,800,17,0,26,84,0.216,10.8
20221105,900,18,0,82,81,0.216,10.8
20221105,1000,18.9,0,138,78,0.216,11
20221105,1100,19.7,0,138,74,0.216,11.1
20221105,1200,19.5,0,78,71,0.216,11.3
20221105,1300,20.2,0,122,70,0.215,11.4
20221105,1400,20.7,0,131,67,0.215,11.6
20221105,1500,20.8,0,105,64,0.214,11.7
20221105,1600,20.3,0,19,63,0.214,11.8
20221105,1700,19.5,0,0,67,0.214,12
20221105,1800,19.9,0,0,68,0.214,12
20221105,1900,19.5,0,0,65,0.214,12.1
20221105,2000,19.4,0,0,64,0.214,12.2
20221105,2100,19.3,0,0,64,0.214,12.1
20221105,2200,19.1,0,0,66,0.214,12.3
20221105,2300,19.4,0,0,66,0.214,12.2
20221106,0,19.5,0,0,66,0.215,12.3
20221106,100,19.8,0,0,66,0.214,12.3
20221106,200,19.2,0,0,67,0.214,12.4
20221106,300,19.1,0,0,71,0.214,12.5
20221106,400,19.2,0,0,74,0.214,12.4
20221106,500,19.1,0,0,73,0.214,12.4
20221106,600,19.2,0,0,73,0.214,12.5
20221106,700,18.9,0,0,75,0.214,12.6
20221106,800,19.1,0,1,76,0.214,12.6
20221106,900,19.5,0,34,75,0.214,12.7
20221106,1000,20.2,0,170,74,0.213,12.7
20221106,1100,20.6,0,202,73,0.213,12.8
20221106,1200,20.8,0,208,71,0.213,12.9
20221106,1300,22.6,0,293,68,0.213,13.1
20221106,1400,22.5,0,242,62,0.213,13.1
20221106,1500,22.3,0,230,60,0.212,13.4
20221106,1600,21.6,0,96,61,0.212,13.5
20221106,1700,20.6,0,2,65,0.211,13.4
20221106,1800,20,0,0,71,0.211,13.5
20221106,1900,19.9,0,0,74,0.212,13.6
20221106,2000,19.6,0,0,74,0.211,13.5
20221106,2100,18.5,0,0,79,0.212,13.5
20221106,2200,18.8,0,0,82,0.212,13.5
20221106,2300,18.2,0,0,83,0.212,13.5
20221107,0,18.1,0,0,84,0.212,13.4
20221107,100,18,0,0,81,0.212,13.4
20221107,200,17.1,0,0,76,0.212,13.4
20221107,300,14.9,0,0,79,0.212,13.3
20221107,400,11.7,0,0,86,0.212,13.2
20221107,500,9.6,0,0,91,0.212,13
20221107,600,8.2,0,0,93,0.211,12.8
20221107,700,12.5,0,0,76,0.211,12.7
20221107,800,12.5,0,70,60,0.212,12.4
20221107,900,14.7,0,223,55,0.212,12.3
20221107,1000,15.5,0,366,46,0.212,12.3
20221107,1100,15.9,0,468,40,0.211,12.2
20221107,1200,16.7,0,521,34,0.21,12.3
20221107,1300,16.7,0,512,31,0.21,12.4
20221107,1400,16.3,0,446,30,0.21,12.4
20221107,1500,15.5,0,335,21,0.209,12.5
20221107,1600,13.6,0,182,20,0.208,12.5
20221107,1700,10.7,0,19,31,0.208,12.4
20221107,1800,8.7,0,0,44,0.208,12.3
20221107,1900,7.4,0,0,48,0.209,12.1
20221107,2000,7.3,0,0,51,0.208,11.9
20221107,2100,6.9,0,0,55,0.209,11.8
20221107,2200,5.3,0,0,63,0.209,11.5
20221107,2300,4.3,0,0,66,0.209,11.4
20221108,0,3.2,0,0,68,0.208,11.2
20221108,100,2.7,0,0,71,0.207,10.9
20221108,200,3.4,0,0,74,0.208,10.7
20221108,300,2.1,0,0,75,0.208,10.6
20221108,400,1.2,0,0,79,0.208,10.4
20221108,500,1.6,0,0,81,0.208,10.2
20221108,600,2.4,0,0,79,0.207,10
20221108,700,2.5,0,0,79,0.208,9.8
20221108,800,3.2,0,75,81,0.208,9.7
20221108,900,5.7,0,222,81,0.208,9.6
20221108,1000,6.4,0,376,68,0.207,9.6
20221108,1100,7.4,0,469,59,0.208,9.6
20221108,1200,8.3,0,516,51,0.207,9.7
20221108,1300,8.8,0,506,45,0.208,9.9
20221108,1400,8.7,0,443,38,0.206,9.9
20221108,1500,8.4,0,328,34,0.206,10.1
20221108,1600,7.1,0,176,35,0.206,10.2
20221108,1700,4.6,0,17,44,0.206,10.1
20221108,1800,2.9,0,0,51,0.205,10
20221108,1900,2.1,0,0,57,0.206,9.8
20221108,2000,0.4,0,0,64,0.206,9.7
20221108,2100,-0.9,0,0,69,0.206,9.5
20221108,2200,-1.9,0,0,73,0.206,9.3
20221108,2300,-3.2,0,0,78,0.205,9
20221109,0,-3.2,0,0,81,0.205,8.8
20221109,100,-4.3,0,0,83,0.205,8.5
20221109,200,-4.1,0,0,84,0.205,8.3
20221109,300,-3.9,0,0,85,0.205,8.1
20221109,400,-4.5,0,0,86,0.205,7.9
20221109,500,-4.8,0,0,86,0.205,7.7
20221109,600,-5.4,0,0,86,0.205,7.6
20221109,700,-3.9,0,0,85,0.205,7.4
20221109,800,-1.6,0,78,83,0.205,7.2
20221109,900,1.6,0,229,74,0.205,7.2
20221109,1000,4.6,0,365,60,0.204,7.1
20221109,1100,7.7,0,461,47,0.204,7.2
20221109,1200,10.2,0,507,32,0.205,7.3
20221109,1300,11.4,0,496,27,0.205,7.7
20221109,1400,12.4,0,433,26,0.204,7.8
20221109,1500,12.5,0,313,26,0.204,8
20221109,1600,11.6,0,168,27,0.203,8.2
20221109,1700,8.4,0,14,30,0.203,8.3
20221109,1800,9.6,0,0,31,0.203,8.3
20221109,1900,9,0,0,29,0.203,8.4
20221109,2000,7.7,0,0,31,0.203,8.3
20221109,2100,7.4,0,0,33,0.204,8.2
20221109,2200,6.4,0,0,36,0.203,8.2
20221109,2300,6.1,0,0,41,0.204,8.2
20221110,0,5.5,0,0,46,0.204,8.1
20221110,100,5.5,0,0,53,0.203,8
20221110,200,5.3,0,0,59,0.202,7.9
20221110,300,4.3,0,0,63,0.202,7.9
20221110,400,4.6,0,0,68,0.202,7.8
20221110,500,3.9,0,0,69,0.203,7.8
20221110,600,3.6,0,0,72,0.203,7.8
20221110,700,3.1,0,0,72,0.203,7.8
20221110,800,6.1,0,63,77,0.203,7.7
20221110,900,8,0,215,67,0.203,7.7
20221110,1000,10.7,0,355,59,0.203,7.6
20221110,1100,13.8,0,447,52,0.202,7.8
20221110,1200,15.9,0,494,45,0.202,7.9
20221110,1300,17,0,485,42,0.202,8.2
20221110,1400,18.1,0,419,42,0.202,8.5
20221110,1500,17.8,0,307,42,0.201,8.8
20221110,1600,16.7,0,160,46,0.201,9
20221110,1700,14.9,0,12,50,0.201,9.1
20221110,1800,14.1,0,0,54,0.201,9.3
20221110,1900,12.9,0,0,59,0.201,9.3
20221110,2000,12.1,0,0,63,0.202,9.3
20221110,2100,11.7,0,0,69,0.202,9.3
20221110,2200,11.6,0,0,72,0.201,9.2
20221110,2300,10.4,0,0,75,0.201,9.2
20221111,0,11,0,0,77,0.201,9.2
20221111,100,10.1,0,0,78,0.201,9.1
20221111,200,8.9,0,0,81,0.201,9.1
20221111,300,9.1,0,0,85,0.201,9.2
20221111,400,9.3,0,0,86,0.202,9.2
20221111,500,10.3,0,0,86,0.201,9.1
20221111,600,11.2,0,0,86,0.202,9.2
20221111,700,11.7,0,0,86,0.202,9.1
20221111,800,12.9,0,26,85,0.202,9.2
20221111,900,14.4,0,102,83,0.201,9.3
20221111,1000,14.4,0.5,32,83,0.201,9.3
20221111,1100,15,0.9,54,85,0.201,9.5
20221111,1200,15.2,0.3,84,87,0.201,9.6
20221111,1300,15.2,1.9,47,89,0.201,9.7
20221111,1400,15.1,3.6,23,90,0.203,9.9
20221111,1500,15.1,2.2,12,91,0.226,10.1
20221111,1600,15,8.2,1,92,0.301,10.4
20221111,1700,15.5,1,0,92,0.328,10.6
20221111,1800,16.1,0,0,92,0.32,10.7
20221111,1900,16.4,0.6,0,91,0.313,10.7
20221111,2000,17.1,0,0,91,0.31,10.8
20221111,2100,17.4,0,0,91,0.307,10.9
20221111,2200,18.3,0,0,91,0.303,11
20221111,2300,18.5,0,0,89,0.3,11.1
20221112,0,19,0,0,88,0.298,11.1
20221112,100,-9999,-9999,-99999,-9999,-99,-9999
20221112,200,15.6,-9999,0,90,0.362,12.2
20221112,300,15.2,8.1,0,92,0.357,12.4
20221112,400,14.4,5.6,0,92,0.351,12.5
20221112,500,12.8,0.5,0,91,0.353,12.4
20221112,600,11.6,0,0,90,0.347,12.3
20221112,700,11.2,0,0,90,0.341,12.2
20221112,800,10.3,0,0,88,0.334,12.2
20221112,900,9.8,0,0,88,0.33,12.2
20221112,1000,9.4,0.3,13,90,0.326,12
20221112,1100,9.6,0,76,89,0.324,11.9
20221112,1200,9.8,0,184,86,0.322,11.9
20221112,1300,10.4,0,267,79,0.32,11.8
20221112,1400,11.2,0,207,70,0.318,11.9
20221112,1500,9.9,0,142,71,0.317,11.8
20221112,1600,9.1,0,21,74,0.315,11.9
20221112,1700,7.8,0.6,0,76,0.313,11.8
20221112,1800,6.8,0.4,0,83,0.313,11.8
20221112,1900,6.6,0,0,87,0.313,11.6
20221112,2000,6.4,0.9,0,88,0.312,11.5
20221112,2100,5.1,0.6,0,89,0.313,11.4
20221112,2200,4.3,0,0,89,0.314,11.3
20221112,2300,4,0,0,89,0.314,11.2
20221113,0,4.1,0,0,89,0.313,11.1
20221113,100,4.3,0,0,90,0.312,10.9
20221113,200,4.1,0,0,88,0.311,10.8
20221113,300,3.9,0,0,84,0.31,10.8
20221113,400,3.6,0,0,80,0.31,10.6
20221113,500,3.5,0,0,81,0.309,10.5
20221113,600,3.3,0,0,82,0.308,10.4
20221113,700,3.3,0,0,81,0.307,10.3
20221113,800,3.3,0,1,80,0.307,10.2
20221113,900,3.7,0,47,79,0.306,10.1
20221113,1000,4.5,0,147,76,0.306,10
20221113,1100,4,0,223,69,0.305,10
20221113,1200,4.2,0,193,66,0.304,10
20221113,1300,3.7,0,113,64,0.304,10
20221113,1400,1.3,0.3,116,66,0.303,10
20221113,1500,2.8,0,142,78,0.302,10
20221113,1600,1.8,0.7,16,80,0.302,9.9
20221113,1700,1.3,0,0,85,0.302,9.8
20221113,1800,0.6,0,0,87,0.303,9.7
20221113,1900,-0.1,0,0,85,0.302,9.5
20221113,2000,-0.2,0,0,83,0.302,9.4
20221113,2100,0.3,0,0,82,0.302,9.3
20221113,2200,0.4,0,0,82,0.301,9.2
20221113,2300,0.1,0.5,0,84,0.301,9
20221114,0,-0.2,0,0,84,0.3,8.9
20221114,100,-1.1,0,0,77,0.301,8.7
20221114,200,-1.3,0,0,72,0.3,8.6
20221114,300,-1.1,0,0,71,0.299,8.6
20221114,400,-0.9,0,0,72,0.299,8.4
20221114,500,-0.8,0,0,72,0.299,8.4
20221114,600,-0.8,0,0,72,0.299,8.2
20221114,700,-1,0,0,76,0.298,8.1
20221114,800,-1.1,0.3,2,80,0.298,8.1
20221114,900,-1,0,44,83,0.298,7.9
20221114,1000,-0.5,0,99,84,0.298,7.9
20221114,1100,-0.1,0,132,82,0.298,7.8
20221114,1200,0.6,0,135,77,0.299,7.8
20221114,1300,0.7,0,176,70,0.298,7.8
20221114,1400,0.7,0,79,68,0.297,7.9
20221114,1500,1,0,55,64,0.297,7.9
20221114,1600,0.7,0,15,58,0.297,7.8
20221114,1700,0.4,0,0,57,0.297,7.8
20221114,1800,0.4,0,0,60,0.297,7.7
20221114,1900,0.3,0,0,61,0.296,7.7
20221114,2000,0,0,0,64,0.296,7.6
20221114,2100,-0.2,0,0,69,0.296,7.6
20221114,2200,-0.3,0,0,72,0.295,7.5
20221114,2300,-0.4,0,0,74,0.295,7.4
20221115,0,-0.3,0,0,77,0.295,7.4
20221115,100,-0.7,0,0,76,0.295,7.3
20221115,200,-0.7,0,0,78,0.294,7.2
20221115,300,-0.5,0,0,78,0.294,7.2
20221115,400,-0.4,0,0,77,0.293,7.1
20221115,500,-0.7,0,0,72,0.293,7.1
20221115,600,-0.6,0,0,75,0.293,7
20221115,700,-0.6,0,0,76,0.293,6.9
20221115,800,-0.3,0,4,77,0.293,6.9
20221115,900,0.2,0,39,75,0.293,6.9
20221115,1000,0.7,0,88,65,0.291,6.9
20221115,1100,0.8,0,129,61,0.292,6.9
20221115,1200,0.7,0,86,62,0.292,6.9
20221115,1300,1.1,0,82,62,0.292,6.9
20221115,1400,1.1,0,74,62,0.291,6.9
20221115,1500,1.1,0,53,61,0.292,6.9
20221115,1600,1,0,14,61,0.292,6.9
20221115,1700,-0.5,0,0,66,0.291,6.9
20221115,1800,-1,1.1,0,80,0.291,6.9
20221115,1900,-0.9,1.2,0,88,0.291,6.8
20221115,2000,-0.9,1,0,90,0.291,6.8
20221115,2100,-0.8,0.8,0,91,0.291,6.7
20221115,2200,-1,0.7,0,91,0.291,6.7
20221115,2300,-0.6,0,0,91,0.291,6.7
20221116,0,-0.4,0.9,0,90,0.291,6.6
20221116,100,-0.1,0.6,0,91,0.291,6.6
20221116,200,0,0.2,0,91,0.291,6.6
20221116,300,0.1,0.8,0,92,0.292,6.5
20221116,400,0.2,1,0,92,0.295,6.5
20221116,500,0.3,0.2,0,93,0.302,6.5
20221116,600,0.5,0.2,0,94,0.306,6.4
20221116,700,0.8,0.2,0,94,0.307,6.3
20221116,800,0.6,0,0,93,0.307,6.3
20221116,900,0.9,0,31,93,0.307,6.4
20221116,1000,1.5,0,67,93,0.307,6.3
20221116,1100,2.6,0,173,91,0.308,6.3
20221116,1200,3,0,66,88,0.314,6.3
20221116,1300,3.4,0,51,84,0.315,6.3
20221116,1400,3.6,0,64,80,0.316,6.3
20221116,1500,3.8,0,44,75,0.315,6.3
20221116,1600,3.5,0,33,70,0.313,6.3
20221116,1700,3.2,0,0,69,0.311,6.3
20221116,1800,2.5,0,0,71,0.31,6.4
20221116,1900,2.2,0,0,72,0.309,6.3
20221116,2000,1.8,0,0,73,0.308,6.3
20221116,2100,1.6,0,0,75,0.307,6.3
20221116,2200,1.4,0,0,75,0.307,6.3
20221116,2300,1.5,0,0,74,0.306,6.2
20221117,0,1.4,0,0,72,0.305,6.2
20221117,100,0.9,0,0,73,0.305,6.2
20221117,200,0.5,0,0,76,0.304,6.2
20221117,300,0.6,0,0,76,0.304,6.1
20221117,400,0.3,0,0,74,0.304,6.1
20221117,500,0.1,0,0,75,0.303,6.1
20221117,600,-0.5,0.6,0,79,0.303,6
20221117,700,-0.3,0,0,82,0.302,6
20221117,800,0.1,0,13,81,0.302,5.9
20221117,900,1,0,139,77,0.301,5.9
20221117,1000,0.8,0,212,71,0.302,5.9
20221117,1100,-0.8,1,60,77,0.303,5.9
20221117,1200,0.1,0.3,190,84,0.302,5.9
20221117,1300,-0.3,0.3,177,81,0.303,5.9
20221117,1400,-0.1,0.2,129,78,0.304,5.9
20221117,1500,0,0,161,71,0.305,5.8
20221117,1600,-0.6,0,51,69,0.305,5.8
20221117,1700,-0.3,0.2,3,71,0.304,5.8
20221117,1800,-0.4,0,0,68,0.304,5.8
20221117,1900,-0.5,0,0,68,0.304,5.8
20221117,2000,-1,0,0,68,0.302,5.8
20221117,2100,-1.5,0,0,69,0.302,5.7
20221117,2200,-1.3,0,0,71,0.302,5.7
20221117,2300,-1,0,0,71,0.301,5.6
20221118,0,-0.9,0,0,73,0.3,5.5
20221118,100,-1.1,0,0,74,0.3,5.5
20221118,200,-1,0,0,75,0.3,5.5
20221118,300,-0.6,0,0,72,0.299,5.4
20221118,400,-0.9,0,0,63,0.299,5.4
20221118,500,-1.3,0,0,61,0.299,5.3
20221118,600,-1.9,0,0,60,0.299,5.3
20221118,700,-2.3,0,0,60,0.298,5.2
20221118,800,-2.2,0,1,60,0.298,5.2
20221118,900,-1.9,0,40,60,0.297,5.2
20221118,1000,-1.2,0,89,59,0.297,5.1
20221118,1100,-0.1,0,181,58,0.297,5.1
20221118,1200,0.7,0,359,53,0.296,5.1
20221118,1300,1.2,0,119,51,0.296,5.1
20221118,1400,1.3,0,104,50,0.296,5.2
20221118,1500,1.2,0,53,49,0.296,5.2
20221118,1600,-0.8,0,8,58,0.296,5.2
20221118,1700,-0.6,0,0,65,0.295,5.2
20221118,1800,-0.4,0,0,66,0.295,5.2
20221118,1900,-0.6,0,0,63,0.295,5.2
20221118,2000,-1,0,0,66,0.295,5.1
20221118,2100,-1.3,0,0,62,0.294,5.1
20221118,2200,-1.8,0,0,57,0.293,5
20221118,2300,-2.6,0,0,57,0.293,5
20221119,0,-3,0,0,59,0.294,4.9
20221119,100,-3.5,0,0,60,0.293,4.8
20221119,200,-3.5,0,0,61,0.292,4.7
20221119,300,-4,0,0,62,0.292,4.7
20221119,400,-4.6,0,0,62,0.292,4.6
20221119,500,-5,0,0,64,0.292,4.5
20221119,600,-5.7,0,0,68,0.293,4.4
20221119,700,-7.9,0,0,72,0.292,4.3
20221119,800,-6.6,0,40,76,0.291,4.2
20221119,900,-3.9,0,185,75,0.291,4.1
20221119,1000,-3.1,0,322,64,0.291,4
20221119,1100,-2.2,0,349,57,0.291,4
20221119,1200,-1.6,0,377,51,0.291,4
20221119,1300,-1.4,0,318,49,0.291,4
20221119,1400,-1.2,0,266,48,0.291,4.1
20221119,1500,-1.6,0,246,47,0.291,4.2
20221119,1600,-1.8,0,110,48,0.291,4.3
20221119,1700,-2.7,0,4,49,0.291,4.2
20221119,1800,-3,0,0,52,0.29,4.2
20221119,1900,-2.5,0,0,53,0.29,4.2
20221119,2000,-2.5,0,0,51,0.29,4.1
20221119,2100,-2.4,0,0,51,0.289,4
20221119,2200,-2.1,0,0,49,0.29,4
20221119,2300,-2,0,0,49,0.29,4
20221120,0,-2,0,0,48,0.289,3.9
20221120,100,-2.1,0,0,48,0.289,3.9
20221120,200,-2.2,0,0,47,0.289,3.8
20221120,300,-2.6,0,0,48,0.288,3.8
20221120,400,-4.6,0,0,49,0.289,3.8
20221120,500,-5.6,1.3,0,71,0.288,3.7
20221120,600,-6,0.2,0,78,0.288,3.7
20221120,700,-5.8,0.3,0,79,0.288,3.7
20221120,800,-5.7,0.2,11,76,0.288,3.7
20221120,900,-5.8,0,123,71,0.288,3.7
20221120,1000,-5,0,297,71,0.288,3.7
20221120,1100,-4.3,0,311,55,0.288,3.7
20221120,1200,-3.9,0,306,48,0.287,3.7
20221120,1300,-3.9,0,346,49,0.287,3.7
20221120,1400,-4.6,0,244,57,0.288,3.7
20221120,1500,-4.5,0,251,53,0.288,3.7
20221120,1600,-4.5,0,87,44,0.288,3.8
20221120,1700,-5.3,0,12,46,0.288,3.8
20221120,1800,-5.8,0,0,46,0.288,3.7
20221120,1900,-6,0,0,49,0.288,3.7
