"name","marathon","year","date","time","time_minutes","vaporfly","sex"
"LELISA DESISA","Boston Marathon",2015,"2015-04-20","2:09:17",129.283333333333,FALSE,"male"
"YEMANE ADHANE TSEGAY","Boston Marathon",2015,"2015-04-20","2:09:48",129.8,FALSE,"male"
"WILSON CHEBET","Boston Marathon",2015,"2015-04-20","2:10:22",130.366666666667,FALSE,"male"
"BERNARD KIPYEGO","Boston Marathon",2015,"2015-04-20","2:10:47",130.783333333333,FALSE,"male"
"WESLEY KORIR","Boston Marathon",2015,"2015-04-20","2:10:49",130.816666666667,FALSE,"male"
"FRANKLINE CHEPKWONY","Boston Marathon",2015,"2015-04-20","2:10:52",130.866666666667,FALSE,"male"
"DATHAN RITZENHEIN","Boston Marathon",2015,"2015-04-20","2:11:20",131.333333333333,FALSE,"male"
"MEB KEFLEZIGHI","Boston Marathon",2015,"2015-04-20","2:12:42",132.7,FALSE,"male"
"TADESE TOLA","Boston Marathon",2015,"2015-04-20","2:13:35",133.583333333333,FALSE,"male"
"VITALIY SHAFAR","Boston Marathon",2015,"2015-04-20","2:13:52",133.866666666667,FALSE,"male"
"MATT TEGENKAMP","Boston Marathon",2015,"2015-04-20","2:13:52",133.866666666667,FALSE,"male"
"JEFFREY EGGLESTON","Boston Marathon",2015,"2015-04-20","2:14:17",134.283333333333,FALSE,"male"
"LUSAPHO APRIL","Boston Marathon",2015,"2015-04-20","2:16:25",136.416666666667,FALSE,"male"
"NICHOLAS ARCINIAGA","Boston Marathon",2015,"2015-04-20","2:18:02",138.033333333333,FALSE,"male"
"DANILO GOFFI","Boston Marathon",2015,"2015-04-20","2:18:44",138.733333333333,FALSE,"male"
"SAGE CANADAY","Boston Marathon",2015,"2015-04-20","2:19:12",139.2,FALSE,"male"
"SERGEY ZYRYANOV","Boston Marathon",2015,"2015-04-20","2:19:17",139.283333333333,FALSE,"male"
"CHRIS CHAVEZ","Boston Marathon",2015,"2015-04-20","2:20:04",140.066666666667,FALSE,"male"
"SCOTT MACPHERSON","Boston Marathon",2015,"2015-04-20","2:20:25",140.416666666667,FALSE,"male"
"CHRISTOPHER ZABLOCKI","Boston Marathon",2015,"2015-04-20","2:20:35",140.583333333333,FALSE,"male"
"KIYOKATSU HASEGAWA","Boston Marathon",2015,"2015-04-20","2:20:42",140.7,FALSE,"male"
"BENJAMIN P. ZYWICKI","Boston Marathon",2015,"2015-04-20","2:21:10",141.166666666667,FALSE,"male"
"PHILIPPE VIAU-DUPUIS","Boston Marathon",2015,"2015-04-20","2:21:16",141.266666666667,FALSE,"male"
"RUBEN SANCA","Boston Marathon",2015,"2015-04-20","2:21:58",141.966666666667,FALSE,"male"
"FERNANDO CABADA","Boston Marathon",2015,"2015-04-20","2:22:05",142.083333333333,FALSE,"male"
"MALCOLM RICHARDS","Boston Marathon",2015,"2015-04-20","2:22:30",142.5,FALSE,"male"
"COLE ATKINS","Boston Marathon",2015,"2015-04-20","2:23:21",143.35,FALSE,"male"
"JASON SIMPSON","Boston Marathon",2015,"2015-04-20","2:25:47",145.783333333333,FALSE,"male"
"MICHAEL WARDIAN","Boston Marathon",2015,"2015-04-20","2:27:20",147.333333333333,FALSE,"male"
"CHARLIE HURT","Boston Marathon",2015,"2015-04-20","2:30:15",150.25,FALSE,"male"
"MASON FRANK","Boston Marathon",2015,"2015-04-20","2:32:39",152.65,FALSE,"male"
"LEMI BERHANU HAYLE","Boston Marathon",2016,"2016-04-18","2:12:45",132.75,FALSE,"male"
"LELISA DESISA","Boston Marathon",2016,"2016-04-18","2:13:32",133.533333333333,FALSE,"male"
"YEMANE ADHANE TSEGAY","Boston Marathon",2016,"2016-04-18","2:14:02",134.033333333333,FALSE,"male"
"WESLEY KORIR","Boston Marathon",2016,"2016-04-18","2:14:05",134.083333333333,TRUE,"male"
"PAUL LONYANGATA","Boston Marathon",2016,"2016-04-18","2:15:45",135.75,FALSE,"male"
"SAMMY KITWARA","Boston Marathon",2016,"2016-04-18","2:16:43",136.716666666667,FALSE,"male"
"STEPHEN CHEBOGUT","Boston Marathon",2016,"2016-04-18","2:16:52",136.866666666667,FALSE,"male"
"ABDI NAGEEYE","Boston Marathon",2016,"2016-04-18","2:18:05",138.083333333333,FALSE,"male"
"GETU FELEKE","Boston Marathon",2016,"2016-04-18","2:18:46",138.766666666667,FALSE,"male"
"ZACHARY HINE","Boston Marathon",2016,"2016-04-18","2:21:37",141.616666666667,FALSE,"male"
"CUTBERT NYASANGO","Boston Marathon",2016,"2016-04-18","2:22:02",142.033333333333,FALSE,"male"
"TSEGAYE MEKONNEN","Boston Marathon",2016,"2016-04-18","2:22:21",142.35,FALSE,"male"
"IAN BURRELL","Boston Marathon",2016,"2016-04-18","2:22:22",142.366666666667,FALSE,"male"
"HARBERT OKUTI","Boston Marathon",2016,"2016-04-18","2:24:46",144.766666666667,FALSE,"male"
"MICHAEL KIPYEGO","Boston Marathon",2016,"2016-04-18","2:27:02",147.033333333333,FALSE,"male"
"ANDY WILLIAMS","Boston Marathon",2016,"2016-04-18","2:27:07",147.116666666667,FALSE,"male"
"MICHAEL WARDIAN","Boston Marathon",2016,"2016-04-18","2:31:39",151.65,FALSE,"male"
"RAMIRO GUILLEN","Boston Marathon",2016,"2016-04-18","2:32:45",152.75,FALSE,"male"
"CESAR MARTINS","Boston Marathon",2016,"2016-04-18","2:34:02",154.033333333333,FALSE,"male"
"DONOVAN FELLOWS","Boston Marathon",2016,"2016-04-18","2:34:17",154.283333333333,FALSE,"male"
"JASON SIMPSON","Boston Marathon",2016,"2016-04-18","2:37:33",157.55,FALSE,"male"
"CHRIS MOCKO","Boston Marathon",2016,"2016-04-18","2:39:14",159.233333333333,FALSE,"male"
"GALEN RUPP","Boston Marathon",2017,"2017-04-17","2:09:58",129.966666666667,TRUE,"male"
"SHADRACK BIWOTT","Boston Marathon",2017,"2017-04-17","2:12:08",132.133333333333,FALSE,"male"
"WILSON CHEBET","Boston Marathon",2017,"2017-04-17","2:12:35",132.583333333333,FALSE,"male"
"ABDI ABDIRAHMAN","Boston Marathon",2017,"2017-04-17","2:12:45",132.75,TRUE,"male"
"AUGUSTUS MAIYO","Boston Marathon",2017,"2017-04-17","2:13:16",133.266666666667,TRUE,"male"
"DINO SEFIR","Boston Marathon",2017,"2017-04-17","2:14:26",134.433333333333,FALSE,"male"
"LUKE PUSKEDRA","Boston Marathon",2017,"2017-04-17","2:14:45",134.75,FALSE,"male"
"JARED WARD","Boston Marathon",2017,"2017-04-17","2:15:28",135.466666666667,FALSE,"male"
"SEAN QUIGLEY","Boston Marathon",2017,"2017-04-17","2:15:34",135.566666666667,FALSE,"male"
"YEMANE ADHANE TSEGAY","Boston Marathon",2017,"2017-04-17","2:16:47",136.783333333333,FALSE,"male"
"MEB KEFLEZIGHI","Boston Marathon",2017,"2017-04-17","2:17:00",137,FALSE,"male"
"CUTBERT NYASANGO","Boston Marathon",2017,"2017-04-17","2:17:40",137.666666666667,FALSE,"male"
"WESLEY KORIR","Boston Marathon",2017,"2017-04-17","2:18:14",138.233333333333,TRUE,"male"
"RACHID KISRI","Boston Marathon",2017,"2017-04-17","2:18:32",138.533333333333,FALSE,"male"
"PARDON NDHLOVU","Boston Marathon",2017,"2017-04-17","2:20:12",140.2,FALSE,"male"
"BRIAN HARVEY","Boston Marathon",2017,"2017-04-17","2:20:18",140.3,FALSE,"male"
"ERIC ASHE","Boston Marathon",2017,"2017-04-17","2:23:26",143.433333333333,FALSE,"male"
"MIKE MORGAN","Boston Marathon",2017,"2017-04-17","2:25:02",145.033333333333,FALSE,"male"
"CESAR MARTINS","Boston Marathon",2017,"2017-04-17","2:25:15",145.25,FALSE,"male"
"ERIC LOEFFLER","Boston Marathon",2017,"2017-04-17","2:26:00",146,FALSE,"male"
"MICHAEL WARDIAN","Boston Marathon",2017,"2017-04-17","2:27:35",147.583333333333,FALSE,"male"
"TIMOTHY CHICHESTER","Boston Marathon",2017,"2017-04-17","2:30:31",150.516666666667,FALSE,"male"
"CHRISTOPHER ZABLOCKI","Boston Marathon",2017,"2017-04-17","2:31:04",151.066666666667,FALSE,"male"
"YUKI KAWAUCHI","Boston Marathon",2018,"2018-04-16","2:15:58",135.966666666667,FALSE,"male"
"SHADRACK BIWOTT","Boston Marathon",2018,"2018-04-16","2:18:35",138.583333333333,FALSE,"male"
"TYLER PENNEL","Boston Marathon",2018,"2018-04-16","2:18:57",138.95,FALSE,"male"
"SCOTT SMITH","Boston Marathon",2018,"2018-04-16","2:21:47",141.783333333333,FALSE,"male"
"ABDI NAGEEYE","Boston Marathon",2018,"2018-04-16","2:23:16",143.266666666667,TRUE,"male"
"ELKANAH KIBET","Boston Marathon",2018,"2018-04-16","2:23:37",143.616666666667,TRUE,"male"
"DANIEL DALY","Boston Marathon",2018,"2018-04-16","2:27:54",147.9,TRUE,"male"
"BENJAMIN P. ZYWICKI","Boston Marathon",2018,"2018-04-16","2:28:02",148.033333333333,TRUE,"male"
"STEPHEN SAMBU","Boston Marathon",2018,"2018-04-16","2:28:07",148.116666666667,TRUE,"male"
"ABDI ABDIRAHMAN","Boston Marathon",2018,"2018-04-16","2:28:18",148.3,TRUE,"male"
"DANIEL TAPIA","Boston Marathon",2018,"2018-04-16","2:28:38",148.633333333333,FALSE,"male"
"CHRIS CHAVEZ","Boston Marathon",2018,"2018-04-16","2:41:57",161.95,FALSE,"male"
"LELISA DESISA","Boston Marathon",2019,"2019-04-15","2:07:59",127.983333333333,TRUE,"male"
"PHILEMON RONO","Boston Marathon",2019,"2019-04-15","2:08:57",128.95,TRUE,"male"
"JARED WARD","Boston Marathon",2019,"2019-04-15","2:09:25",129.416666666667,FALSE,"male"
"ELKANAH KIBET","Boston Marathon",2019,"2019-04-15","2:11:51",131.85,TRUE,"male"
"AUGUSTUS MAIYO","Boston Marathon",2019,"2019-04-15","2:12:40",132.666666666667,TRUE,"male"
"SHADRACK BIWOTT","Boston Marathon",2019,"2019-04-15","2:13:11",133.183333333333,FALSE,"male"
"YUKI KAWAUCHI","Boston Marathon",2019,"2019-04-15","2:15:29",135.483333333333,FALSE,"male"
"DATHAN RITZENHEIN","Boston Marathon",2019,"2019-04-15","2:16:19",136.316666666667,FALSE,"male"
"BRENDAN GREGG","Boston Marathon",2019,"2019-04-15","2:16:46",136.766666666667,FALSE,"male"
"SCOTT OVERALL","Boston Marathon",2019,"2019-04-15","2:17:37",137.616666666667,TRUE,"male"
"BENJAMIN PAYNE","Boston Marathon",2019,"2019-04-15","2:18:01",138.016666666667,TRUE,"male"
"ABDI ABDIRAHMAN","Boston Marathon",2019,"2019-04-15","2:18:56",138.933333333333,TRUE,"male"
"TIMOTHY RITCHIE","Boston Marathon",2019,"2019-04-15","2:24:54",144.9,FALSE,"male"
"CESAR MARTINS","Boston Marathon",2019,"2019-04-15","2:30:58",150.966666666667,FALSE,"male"
"MICHAEL WARDIAN","Boston Marathon",2019,"2019-04-15","2:33:23",153.383333333333,FALSE,"male"
"MATTHEW WILLIAMS","Boston Marathon",2019,"2019-04-15","2:37:11",157.183333333333,TRUE,"male"
"ELISHA BARNO","Cal Intl Marathon",2015,"2015-12-06","2:12:11",132.183333333333,FALSE,"male"
"MACDONARD ONDARA","Cal Intl Marathon",2015,"2015-12-06","2:13:23",133.383333333333,FALSE,"male"
"DEREJE ABERA ALI","Cal Intl Marathon",2015,"2015-12-06","2:15:09",135.15,FALSE,"male"
"JULIUS KETER","Cal Intl Marathon",2015,"2015-12-06","2:15:10",135.166666666667,FALSE,"male"
"MESHACK KIRWA","Cal Intl Marathon",2015,"2015-12-06","2:15:47",135.783333333333,FALSE,"male"
"MASON FRANK","Cal Intl Marathon",2015,"2015-12-06","2:18:34",138.566666666667,FALSE,"male"
"AZERYA TEKLAY","Cal Intl Marathon",2015,"2015-12-06","2:18:38",138.633333333333,FALSE,"male"
"BRANDON MULL","Cal Intl Marathon",2015,"2015-12-06","2:18:44",138.733333333333,FALSE,"male"
"DAVID LE PORHO","Cal Intl Marathon",2015,"2015-12-06","2:19:37",139.616666666667,FALSE,"male"
"SAGE CANADAY","Cal Intl Marathon",2015,"2015-12-06","2:19:51",139.85,FALSE,"male"
"MATT HENSLEY","Cal Intl Marathon",2015,"2015-12-06","2:20:13",140.216666666667,FALSE,"male"
"JOSE MADERA","Cal Intl Marathon",2015,"2015-12-06","2:20:28",140.466666666667,FALSE,"male"
"MATT DUFFY","Cal Intl Marathon",2015,"2015-12-06","2:21:02",141.033333333333,FALSE,"male"
"GREGORY LEAK","Cal Intl Marathon",2015,"2015-12-06","2:21:09",141.15,FALSE,"male"
"CROSBY FREEMAN","Cal Intl Marathon",2015,"2015-12-06","2:21:10",141.166666666667,FALSE,"male"
"MATTHEW BLUME","Cal Intl Marathon",2015,"2015-12-06","2:21:14",141.233333333333,FALSE,"male"
"ERIC NOEL","Cal Intl Marathon",2015,"2015-12-06","2:21:31",141.516666666667,FALSE,"male"
"CHRIS MOCKO","Cal Intl Marathon",2015,"2015-12-06","2:22:36",142.6,FALSE,"male"
"BENJAMIN EVERSOLE","Cal Intl Marathon",2015,"2015-12-06","2:23:26",143.433333333333,FALSE,"male"
"JASON SIMPSON","Cal Intl Marathon",2015,"2015-12-06","2:23:28",143.466666666667,FALSE,"male"
"JOSEPH ELSAKR","Cal Intl Marathon",2015,"2015-12-06","2:23:32",143.533333333333,FALSE,"male"
"NELSON OYUGI","Cal Intl Marathon",2016,"2016-12-04","2:11:41",131.683333333333,FALSE,"male"
"ELISHA BARNO","Cal Intl Marathon",2016,"2016-12-04","2:11:52",131.866666666667,FALSE,"male"
"DANIEL TAPIA","Cal Intl Marathon",2016,"2016-12-04","2:12:28",132.466666666667,FALSE,"male"
"ERIC FERNANDEZ","Cal Intl Marathon",2016,"2016-12-04","2:14:09",134.15,FALSE,"male"
"SCOTT MACPHERSON","Cal Intl Marathon",2016,"2016-12-04","2:14:17",134.283333333333,FALSE,"male"
"KIPLANGAT TERER","Cal Intl Marathon",2016,"2016-12-04","2:16:29",136.483333333333,FALSE,"male"
"JACOB CHEMTAI","Cal Intl Marathon",2016,"2016-12-04","2:17:04",137.066666666667,FALSE,"male"
"ERIC FINAN","Cal Intl Marathon",2016,"2016-12-04","2:17:51",137.85,FALSE,"male"
"BRENDAN GREGG","Cal Intl Marathon",2016,"2016-12-04","2:18:33",138.55,FALSE,"male"
"ROBERT WINSLOW","Cal Intl Marathon",2016,"2016-12-04","2:19:47",139.783333333333,FALSE,"male"
"JOHN RANERI","Cal Intl Marathon",2016,"2016-12-04","2:19:56",139.933333333333,FALSE,"male"
"DAVID SINCLAIR","Cal Intl Marathon",2016,"2016-12-04","2:20:58",140.966666666667,FALSE,"male"
"ERIC NOEL","Cal Intl Marathon",2016,"2016-12-04","2:21:05",141.083333333333,FALSE,"male"
"RAMIRO GUILLEN","Cal Intl Marathon",2016,"2016-12-04","2:21:29",141.483333333333,FALSE,"male"
"MATTHEW FECHT","Cal Intl Marathon",2016,"2016-12-04","2:22:17",142.283333333333,FALSE,"male"
"ALEX WILSON","Cal Intl Marathon",2016,"2016-12-04","2:22:43",142.716666666667,FALSE,"male"
"DYLAN BELLES","Cal Intl Marathon",2016,"2016-12-04","2:23:48",143.8,FALSE,"male"
"STEVEN TYLER UNDERWOOD","Cal Intl Marathon",2016,"2016-12-04","2:23:55",143.916666666667,FALSE,"male"
"MASON FRANK","Cal Intl Marathon",2016,"2016-12-04","2:24:45",144.75,FALSE,"male"
"TIMOTHY RITCHIE","Cal Intl Marathon",2017,"2017-12-03","2:11:56",131.933333333333,FALSE,"male"
"KIYA DANDENA","Cal Intl Marathon",2017,"2017-12-03","2:12:56",132.933333333333,FALSE,"male"
"SAMUEL KOSGEI","Cal Intl Marathon",2017,"2017-12-03","2:13:25",133.416666666667,TRUE,"male"
"MALCOLM RICHARDS","Cal Intl Marathon",2017,"2017-12-03","2:13:28",133.466666666667,FALSE,"male"
"CRAIG LEON","Cal Intl Marathon",2017,"2017-12-03","2:13:41",133.683333333333,FALSE,"male"
"CHRISTOPHER ZABLOCKI","Cal Intl Marathon",2017,"2017-12-03","2:13:45",133.75,FALSE,"male"
"TIMOTHY YOUNG","Cal Intl Marathon",2017,"2017-12-03","2:14:14",134.233333333333,FALSE,"male"
"NATHAN MARTIN","Cal Intl Marathon",2017,"2017-12-03","2:14:33",134.55,FALSE,"male"
"DAVID SINCLAIR","Cal Intl Marathon",2017,"2017-12-03","2:16:17",136.283333333333,FALSE,"male"
"ERIC FINAN","Cal Intl Marathon",2017,"2017-12-03","2:16:42",136.7,FALSE,"male"
"GREGORY LEAK","Cal Intl Marathon",2017,"2017-12-03","2:16:56",136.933333333333,TRUE,"male"
"FERNANDO CABADA","Cal Intl Marathon",2017,"2017-12-03","2:17:07",137.116666666667,FALSE,"male"
"PATRICK RIZZO","Cal Intl Marathon",2017,"2017-12-03","2:17:27",137.45,FALSE,"male"
"ERIC LOEFFLER","Cal Intl Marathon",2017,"2017-12-03","2:17:34",137.566666666667,TRUE,"male"
"MASON FRANK","Cal Intl Marathon",2017,"2017-12-03","2:17:39",137.65,FALSE,"male"
"MATTHEW FECHT","Cal Intl Marathon",2017,"2017-12-03","2:17:40",137.666666666667,FALSE,"male"
"CHRIS CHAVEZ","Cal Intl Marathon",2017,"2017-12-03","2:18:01",138.016666666667,FALSE,"male"
"STEVEN TYLER UNDERWOOD","Cal Intl Marathon",2017,"2017-12-03","2:18:20",138.333333333333,FALSE,"male"
"ERIC ASHE","Cal Intl Marathon",2017,"2017-12-03","2:19:06",139.1,FALSE,"male"
"BRIAN HARVEY","Cal Intl Marathon",2017,"2017-12-03","2:19:18",139.3,FALSE,"male"
"MATT HENSLEY","Cal Intl Marathon",2017,"2017-12-03","2:22:08",142.133333333333,FALSE,"male"
"ERIC NOEL","Cal Intl Marathon",2017,"2017-12-03","2:23:12",143.2,FALSE,"male"
"JOSEPH ELSAKR","Cal Intl Marathon",2017,"2017-12-03","2:23:17",143.283333333333,FALSE,"male"
"NICHOLAS ARCINIAGA","Cal Intl Marathon",2017,"2017-12-03","2:26:41",146.683333333333,FALSE,"male"
"PHILIPPE VIAU-DUPUIS","Cal Intl Marathon",2017,"2017-12-03","2:34:04",154.066666666667,FALSE,"male"
"MICHAEL WARDIAN","Cal Intl Marathon",2017,"2017-12-03","2:38:17",158.283333333333,FALSE,"male"
"MATT LLANO","Cal Intl Marathon",2018,"2018-12-02","2:13:00",133,FALSE,"male"
"BRENDAN GREGG","Cal Intl Marathon",2018,"2018-12-02","2:13:28",133.466666666667,FALSE,"male"
"NATHAN MARTIN","Cal Intl Marathon",2018,"2018-12-02","2:14:33",134.55,FALSE,"male"
"SAMUEL KOSGEI","Cal Intl Marathon",2018,"2018-12-02","2:15:04",135.066666666667,TRUE,"male"
"MALCOLM RICHARDS","Cal Intl Marathon",2018,"2018-12-02","2:16:48",136.8,TRUE,"male"
"BRIAN HARVEY","Cal Intl Marathon",2018,"2018-12-02","2:17:48",137.8,TRUE,"male"
"DYLAN BELLES","Cal Intl Marathon",2018,"2018-12-02","2:18:11",138.183333333333,TRUE,"male"
"JASON SIMPSON","Cal Intl Marathon",2018,"2018-12-02","2:18:41",138.683333333333,TRUE,"male"
"RAMIRO GUILLEN","Cal Intl Marathon",2018,"2018-12-02","2:18:50",138.833333333333,TRUE,"male"
"KIERAN O'CONNOR","Cal Intl Marathon",2018,"2018-12-02","2:18:52",138.866666666667,FALSE,"male"
"RYAN COSENS","Cal Intl Marathon",2018,"2018-12-02","2:18:55",138.916666666667,FALSE,"male"
"MATT HENSLEY","Cal Intl Marathon",2018,"2018-12-02","2:20:43",140.716666666667,TRUE,"male"
"ERIC ASHE","Cal Intl Marathon",2018,"2018-12-02","2:21:05",141.083333333333,FALSE,"male"
"JOSEPH ELSAKR","Cal Intl Marathon",2018,"2018-12-02","2:21:51",141.85,TRUE,"male"
"NICK ARCINIAGA","Cal Intl Marathon",2018,"2018-12-02","2:23:46",143.766666666667,FALSE,"male"
"JONATHAN MOTT","Cal Intl Marathon",2018,"2018-12-02","2:24:22",144.366666666667,FALSE,"male"
"CROSBY FREEMAN","Cal Intl Marathon",2018,"2018-12-02","2:26:20",146.333333333333,FALSE,"male"
"MATTHEW WILLIAMS","Cal Intl Marathon",2018,"2018-12-02","2:28:09",148.15,FALSE,"male"
"MASON FRANK","Cal Intl Marathon",2018,"2018-12-02","2:43:55",163.916666666667,TRUE,"male"
"ELISHA BARNO","Cal Intl Marathon",2019,"2019-12-08","2:13:36",133.6,TRUE,"male"
"PATRICK SMYTH","Cal Intl Marathon",2019,"2019-12-08","2:13:48",133.8,TRUE,"male"
"ZACHARY HINE","Cal Intl Marathon",2019,"2019-12-08","2:16:36",136.6,TRUE,"male"
"JOE MOORE","Cal Intl Marathon",2019,"2019-12-08","2:17:27",137.45,TRUE,"male"
"ANDY WILLIAMS","Cal Intl Marathon",2019,"2019-12-08","2:17:49",137.816666666667,TRUE,"male"
"PATRICK RIZZO","Cal Intl Marathon",2019,"2019-12-08","2:17:53",137.883333333333,TRUE,"male"
"CHARLIE HURT","Cal Intl Marathon",2019,"2019-12-08","2:18:30",138.5,TRUE,"male"
"ADAM BOHACH","Cal Intl Marathon",2019,"2019-12-08","2:20:18",140.3,TRUE,"male"
"MATT HENSLEY","Cal Intl Marathon",2019,"2019-12-08","2:20:26",140.433333333333,TRUE,"male"
"BENJAMIN P. ZYWICKI","Cal Intl Marathon",2019,"2019-12-08","2:22:39",142.65,TRUE,"male"
"ERIC NOEL","Cal Intl Marathon",2019,"2019-12-08","2:24:51",144.85,FALSE,"male"
"MATT BARRETT","Cal Intl Marathon",2019,"2019-12-08","2:26:14",146.233333333333,TRUE,"male"
"MAX KING","Cal Intl Marathon",2019,"2019-12-08","2:26:42",146.7,FALSE,"male"
"DICKSON CHUMBA","Chicago Marathon",2015,"2015-10-11","2:09:25",129.416666666667,FALSE,"male"
"SAMMY KITWARA","Chicago Marathon",2015,"2015-10-11","2:09:50",129.833333333333,FALSE,"male"
"SAMMY NDUNGU","Chicago Marathon",2015,"2015-10-11","2:10:06",130.1,FALSE,"male"
"GIRMAY BIRHANU GEBRU","Chicago Marathon",2015,"2015-10-11","2:10:07",130.116666666667,FALSE,"male"
"LUKE PUSKEDRA","Chicago Marathon",2015,"2015-10-11","2:10:24",130.4,FALSE,"male"
"WESLEY KORIR","Chicago Marathon",2015,"2015-10-11","2:10:39",130.65,FALSE,"male"
"ELKANAH KIBET","Chicago Marathon",2015,"2015-10-11","2:11:31",131.516666666667,FALSE,"male"
"LUCAS ROTICH","Chicago Marathon",2015,"2015-10-11","2:13:39",133.65,FALSE,"male"
"ABERA KUMA","Chicago Marathon",2015,"2015-10-11","2:13:44",133.733333333333,FALSE,"male"
"FERNANDO CABADA","Chicago Marathon",2015,"2015-10-11","2:15:36",135.6,FALSE,"male"
"LIAM ADAMS","Chicago Marathon",2015,"2015-10-11","2:16:29",136.483333333333,FALSE,"male"
"MALCOLM RICHARDS","Chicago Marathon",2015,"2015-10-11","2:16:41",136.683333333333,FALSE,"male"
"SCOTT WIETECHA","Chicago Marathon",2015,"2015-10-11","2:17:02",137.033333333333,FALSE,"male"
"ROB WATSON","Chicago Marathon",2015,"2015-10-11","2:17:21",137.35,FALSE,"male"
"TONY MIGLIOZZI","Chicago Marathon",2015,"2015-10-11","2:17:44",137.733333333333,FALSE,"male"
"CHRIS LEMON","Chicago Marathon",2015,"2015-10-11","2:18:06",138.1,FALSE,"male"
"ZACH RIPLEY","Chicago Marathon",2015,"2015-10-11","2:18:26",138.433333333333,FALSE,"male"
"SCOTT MACPHERSON","Chicago Marathon",2015,"2015-10-11","2:18:34",138.566666666667,FALSE,"male"
"ETHAN SHAW","Chicago Marathon",2015,"2015-10-11","2:19:33",139.55,FALSE,"male"
"PATRICK GEOGHEGAN","Chicago Marathon",2015,"2015-10-11","2:19:38",139.633333333333,FALSE,"male"
"SATOSHI YOSHII","Chicago Marathon",2015,"2015-10-11","2:20:33",140.55,FALSE,"male"
"SHOGO KANEZANE","Chicago Marathon",2015,"2015-10-11","2:20:40",140.666666666667,FALSE,"male"
"ADAM BOHACH","Chicago Marathon",2015,"2015-10-11","2:20:58",140.966666666667,FALSE,"male"
"CESAR LIZANO","Chicago Marathon",2015,"2015-10-11","2:21:09",141.15,FALSE,"male"
"KEVIN HAVEL","Chicago Marathon",2015,"2015-10-11","2:21:57",141.95,FALSE,"male"
"DONOVAN FELLOWS","Chicago Marathon",2015,"2015-10-11","2:22:05",142.083333333333,FALSE,"male"
"TYLER JERMANN","Chicago Marathon",2015,"2015-10-11","2:22:26",142.433333333333,FALSE,"male"
"ANDY WILLIAMS","Chicago Marathon",2015,"2015-10-11","2:22:54",142.9,FALSE,"male"
"BRANDON MULL","Chicago Marathon",2015,"2015-10-11","2:22:54",142.9,FALSE,"male"
"MOHAMED HREZI","Chicago Marathon",2015,"2015-10-11","2:23:14",143.233333333333,FALSE,"male"
"RYAN MCGUIRE","Chicago Marathon",2015,"2015-10-11","2:23:18",143.3,FALSE,"male"
"RAMIRO GUILLEN","Chicago Marathon",2015,"2015-10-11","2:23:33",143.55,FALSE,"male"
"CHRISTOPHER PANNONE","Chicago Marathon",2015,"2015-10-11","2:23:38",143.633333333333,FALSE,"male"
"MATT BARRETT","Chicago Marathon",2015,"2015-10-11","2:23:43",143.716666666667,FALSE,"male"
"NICK EDINGER","Chicago Marathon",2015,"2015-10-11","2:28:20",148.333333333333,FALSE,"male"
"ABEL KIRUI","Chicago Marathon",2016,"2016-10-09","2:11:23",131.383333333333,FALSE,"male"
"DICKSON CHUMBA","Chicago Marathon",2016,"2016-10-09","2:11:26",131.433333333333,FALSE,"male"
"GIDEON KIPKETER","Chicago Marathon",2016,"2016-10-09","2:12:20",132.333333333333,FALSE,"male"
"PAUL LONYANGATA","Chicago Marathon",2016,"2016-10-09","2:13:17",133.283333333333,FALSE,"male"
"STEPHEN SAMBU","Chicago Marathon",2016,"2016-10-09","2:13:35",133.583333333333,FALSE,"male"
"ABAYNEH AYELE","Chicago Marathon",2016,"2016-10-09","2:13:52",133.866666666667,FALSE,"male"
"TAKUYA FUKATSU","Chicago Marathon",2016,"2016-10-09","2:13:53",133.883333333333,FALSE,"male"
"DIEGO ESTRADA","Chicago Marathon",2016,"2016-10-09","2:13:56",133.933333333333,FALSE,"male"
"KOJI GOKAYA","Chicago Marathon",2016,"2016-10-09","2:14:34",134.566666666667,FALSE,"male"
"ELKANAH KIBET","Chicago Marathon",2016,"2016-10-09","2:16:37",136.616666666667,FALSE,"male"
"TIMOTHY YOUNG","Chicago Marathon",2016,"2016-10-09","2:16:43",136.716666666667,FALSE,"male"
"ANDREW EPPERSON","Chicago Marathon",2016,"2016-10-09","2:16:54",136.9,FALSE,"male"
"SCOTT OVERALL","Chicago Marathon",2016,"2016-10-09","2:18:21",138.35,FALSE,"male"
"RYOICHI MATSUO","Chicago Marathon",2016,"2016-10-09","2:18:50",138.833333333333,FALSE,"male"
"TONY MIGLIOZZI","Chicago Marathon",2016,"2016-10-09","2:19:39",139.65,FALSE,"male"
"TOM ANDERSON","Chicago Marathon",2016,"2016-10-09","2:19:52",139.866666666667,FALSE,"male"
"DANIEL WALLIS","Chicago Marathon",2016,"2016-10-09","2:19:56",139.933333333333,FALSE,"male"
"MICAH KOGO","Chicago Marathon",2016,"2016-10-09","2:20:03",140.05,FALSE,"male"
"LUKE PUSKEDRA","Chicago Marathon",2016,"2016-10-09","2:20:18",140.3,FALSE,"male"
"JONATHAN MOTT","Chicago Marathon",2016,"2016-10-09","2:20:22",140.366666666667,FALSE,"male"
"DAVID NILSSON","Chicago Marathon",2016,"2016-10-09","2:20:25",140.416666666667,FALSE,"male"
